;ID;positveSentimentScore;negativeSentimentScore;sentimentScore;text
80;9.10E+22;1;-5;;Sicherheit wird in diesen Tagen ganz GROß geschrieben! #AfD #Hütter #TrauDichDeutschland 
81;9.10E+22;1;-5;;Heute Abend wird es dann richtig spannend. @reportmainz berichtet über die Machenschaften von #Strenz und Co. im #Europarat. Tief traurig!
82;9.10E+22;1;-5;-1;Sehr traurige Nachricht. Tolle Frau. Mein herzliches Beileid den Angehörigen. R. I. P. 
83;9.10E+21;1;-5;;Leider muß ich schon wieder die Diäten von König-Preuss pfänden!#ramelüringen #jena #erfurt #afd #r2g
84;9.11E+22;1;-5;;Leider stimmt das alles!
85;9.11E+22;1;-5;;Sie haben den IS-Terror überlebt und sind nun schwer traumatisiert: Jesidische Kinder brauchen dringend Hilfe! 
86;9.11E+22;1;-5;-1;Heute ist bestätigt worden, die PolizeiHamburg hat es nicht mit den Gesetzen. Leider ohne Folgen für die Täter! 
87;9.12E+22;1;-5;-1;Verzweiflung bei der #SPD!Wahlkämpfer zerstören Luftballons von Kindern auf denen #AfD drauf steht. #AfDwaehlen #SPDmussweg
88;9.12E+22;1;-5;;Verzweiflung bei der #SPD!Wahlkämpfer zerstören Luftballons von Kindern auf denen #AfD drauf steht. #AfDwaehlen #SPDmussweg
89;9.12E+22;1;-5;-1;Bekämpfen wir diese verkommene Bande - unsere Angst jedenfalls kriegen sie nicht! #AfD #btw17
90;9.12E+22;1;-5;;Bekämpfen wir diese verkommene Bande - unsere Angst jedenfalls kriegen sie nicht! #AfD #btw17
91;9.12E+22;1;-5;;@PeterMeiwald Oh man dass wäre  echt schade :(
92;9.12E+22;1;-5;-1;Ein ziemlich arroganter , unsympathischer Auftritt von Herrn Schulz bei der SPDPreko!
93;9.12E+22;1;-5;;Der Frauenanteil sinkt im neuen Bundestag von 37% auf 30% - 100 Jahre nach Einführung des Frauenwahlrechts echt traurig! #BTWahl2017
94;9.13E+22;1;-5;;@Holger_Michel Bekämpfen wir diese verkommene Bande - unsere Angst jedenfalls kriegen sie nicht!
95;9.13E+22;1;-5;;Traurig, traurig. Die #AfD hat jetzt den Antrag gestellt die #Volksbuehne zu räumen. #wiebloedistdasden?
96;9.13E+22;1;-5;-1;Von wegen zu viel NS im Unterricht - 40% aller Schüler 14+ wissen nicht was Auschwitz war. Erschreckend! 
97;9.14E+22;1;-5;-1;Sehr traurig. #RIP 
98;9.14E+22;1;-5;;Traurig!! Bekannt aus „Tatort“ und „Polizeiruf 110“: Schauspieler Andreas Schmidt ist tot (via @berlinerzeitung) 
99;9.16E+22;1;-5;;Das ist schon eine furchtbare Gurken Truppe! #AfD 
100;9.16E+22;1;-5;;BGH: keine Tabakwerbung i Internet. Aussenwerbung muss auch weg. Nur Lobby will rauchende Kinder!  via @SPIEGELONLINE
101;9.16E+22;1;-5;;Unsere Gedanken sind bei den Familien und den Freunden. Ich bin sehr traurig. Allen Verletzten von Herzen schnelle Genesung. 2/2
102;9.16E+22;1;-5;;Diese Koalition ähnelt mehr <ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> als <ed><U+00A0><U+00BC><ed><U+00B7><U+00AF><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2>: ganz viel grün mit einem gelben Klecks. Leider ohne einen Hauch von #AfD-<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>!<U+27A1><U+FE0F>
103;9.17E+22;1;-5;;Verzweifelter Appell der Bürgermeisterin von Barcelona!Stellungnahme von @AdaColau zum Referendum in #Katalonien 
104;9.17E+22;1;-5;;Leider hat Frank Plasberg nichts verstanden! 
105;9.17E+22;1;-5;;Diese Koalition ähnelt mehr <ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> als <ed><U+00A0><U+00BC><ed><U+00B7><U+00AF><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2>: ganz viel grün mit einem gelben Klecks. Leider ohne einen Hauch von #AfD-<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>!<U+27A1><U+FE0F>
106;9.17E+22;1;-5;;Darf's noch eine #Stacheldrahtsuppe oder ein #Selbstschusswürstchen sein? Ekelhaft! 
107;9.17E+22;1;-5;;Darf's noch eine #Stacheldrahtsuppe oder ein #Selbstschusswürstchen sein? Ekelhaft! 
108;9.17E+22;1;-5;;Sehr, sehr schade! #sinzig 
109;9.18E+22;1;-5;;Keine fake news (leider): Linksbornierte Kräfte in d Land versuchen mit aller Macht vernünftigen Begrenzungskompromiss z Zustrom zu zerreden
110;9.18E+22;1;-5;-1;Ausw. Amt vertuscht KZ-ähnliche Lager in Libyen: Nicht #Flüchtlinge, sondern #Fluchtursachen gehören bekämpft! 
111;9.18E+22;1;-5;;Ausw. Amt vertuscht KZ-ähnliche Lager in Libyen: Nicht #Flüchtlinge, sondern #Fluchtursachen gehören bekämpft! 
112;9.18E+22;1;-5;;Ausw. Amt vertuscht KZ-ähnliche Lager in Libyen: Nicht #Flüchtlinge, sondern #Fluchtursachen gehören bekämpft! 
113;9.18E+22;1;-5;;Leider will sich die schwarz/gelbe Koalition im #ltnrw nicht für den Konzernsitz von @thyssenkrupp/tata in #NRW einsetzen! #ZukunftStahl
114;9.18E+22;1;-5;;  Der #Frankfurter #Goetheturm ist abgebrannt - ein wichtiges Wahrzeichen ist weg - das macht macht mich traurig!
115;9.18E+21;1;-5;-1;Wirklich traurig: Der #GoetheTurm in #Frankfurt #Sachsenhausen ist abgebrannt. 
116;9.18E+22;1;-5;;Leider liegt die Entscheidung nicht beim Bürger! 
117;9.19E+22;1;-5;-1;+++Leider kein Einzelfall: Polizisten von Flüchtlingen verletzt!+++ #AfD #Hütter  
118;9.19E+22;1;-5;-1;Schrecklich! Da fehlen mir die Worte. 
119;9.19E+22;1;-5;;Schrecklich! 
120;9.19E+22;1;-5;;Leute kriegen in #Ägypten jahrelang Knast für Schwenken von Regenbogenfahnen &amp
121;9.20E+22;1;-5;;Unglaublich peinlicher Bericht vom Bild Reporter <ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>!!!
122;9.20E+22;1;-5;;Furchtbar! Hoffentlich macht das auch dem Letzten klar, mit wem sich sich manche „Steueroptimierer“ gemein machen. 
123;9.20E+22;1;-5;-1;Ein furchtbarer Mord, der aufgeklärt werden muss! Und warum haben BMW, BASF &amp
124;9.20E+22;1;-5;;Die Nachricht erschreckt mich sehr - hoffentlich wird der grausame Mord sehr schnell aufgeklärt!  #UlliNissen
125;9.20E+22;1;-5;;Bertelsmann-Studie zu Ganztagsschülern: Bayern trauriges Schlusslicht - Rechtsanspruch ist überfällig! - MIT O-TON 
126;9.20E+22;1;-5;;Tagesschau abschaffen fordert man auch nur, wenn man sehr traurig ist, dass man nie in der Tagesschau vorkommt.
127;9.20E+22;1;-5;;Ein furchtbarer Mord, der aufgeklärt werden muss! Und warum haben BMW, BASF &amp
128;9.20E+22;1;-5;;Am Sonntag stellen wir klar: Hass und Rassismus haben im Bundestag keinen Platz! Macht mit &amp
129;9.21E+22;1;-5;;Am Sonntag stellen wir klar: Hass und Rassismus haben im Bundestag keinen Platz! Macht mit &amp
130;9.21E+21;1;-5;;#Tagesschau: Unabhängige Nachrichten sind wichtig.Stimmt, aber die Tagesschau ist leider das Gegenteil! 
131;9.21E+22;1;-5;;Ein furchtbarer Mord, der aufgeklärt werden muss! Und warum haben BMW, BASF &amp
132;8.15E+22;2;-5;;#IstanbulAttack schrecklich - 2017 fängt an wie 2016 aufhörte: der #Terror kriegt uns auch im neuen Jahr nicht klein! #frieden #freiheit
133;8.18E+21;2;-5;;Extrem aggressive linke Demo mit #Antifa-Fahnen in #Dessau. Polizei stark gefordert, das wahre Gesicht vieler Linken und Ausländer in D...
134;8.19E+22;2;-5;-1;Das Russisch-Roulette geht leider weiter: Verpuffung im #AKW #Doel #Belgien - Endlich Abschalten! Sofort! #atomkraft 
135;8.19E+22;2;-5;;#Lohngerechtigkeit nicht mit diesem Entwurf! Für die meisten #Frauen wirkungslos - leider! Da muss nachgelegt werden
136;8.20E+22;2;-5;-1;Peinlich, traurig, standortschädlich. Und es gibt tatsächlich welche, die sich darüber freuen. 
137;8.22E+22;2;-5;;Lieber @Wissing , stecke leider immer noch im Aufzug fest (kein Witz!), so dass ich es nicht mehr zur Grünen Woche schaffe. Sorry.
138;8.32E+22;2;-5;;@sven_kindler @GrueneBundestag Richtig! Geht aber mit @cducsubt leider nicht!
139;8.32E+22;2;-5;;Kinder als Soldaten töten! DOPPELT! #redhandday @spdbt @socialhubBT 
140;8.34E+22;2;-5;;#gutearbeitverbindet: „Die Mitbestimmung im Betrieb ist ein Zukunftsmodell. Leider haben das noch nicht alle begriffen!
141;8.34E+22;2;-5;;#gutearbeitverbindet: „Die Mitbestimmung im Betrieb ist ein Zukunftsmodell. Leider haben das noch nicht alle begriffen!
142;8.37E+21;2;-5;;#America First - #Bayern Förster! Leider gibt es im #Freistaat seit Stoiber einen dramatischen Abbau von Forstfachleuten!
143;8.37E+22;2;-5;-1;@DB_Bahn Leider nicht Eure Woche! Nettoverspätungen bei drei Fahrten in dieser Woche (OL-B, B-Weißenhorn, Weißenhorn-A/Hochzoll): 240 min
144;8.38E+22;2;-5;;@arminia das hilft ja keinem... Die schwarz-weiß-blauen leiden halt in jeder Liga! 
145;8.38E+22;2;-5;;<ed><U+00A0><U+00BD><ed><U+00B4><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+0088>: Ob ihr wollt oder nicht:  Die Spd hat leider mit ihrem #spdhack richtig geil abgeliefert!  <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> DANKE, YAY 
146;8.38E+22;2;-5;;<ed><U+00A0><U+00BD><ed><U+00B4><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+0088><ed><U+00A0><U+00BD><ed><U+00B4><U+0088>: Ob ihr wollt oder nicht:  Die Spd hat leider mit ihrem #spdhack richtig geil abgeliefert!  <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> DANKE, YAY 
147;8.41E+22;2;-5;;Die Nachricht vom Tod Horst Ehmkes macht mich sehr traurig. Er war ein großer Sozialdemokrat, überzeugender Redner und mutiger Querdenker.
148;8.41E+22;2;-5;;Die Nachricht vom Tod Horst Ehmkes macht mich sehr traurig. Er war ein großer Sozialdemokrat, überzeugender Redner und mutiger Querdenker.
149;8.43E+22;2;-5;;Eine parl. Mehrheit für d. Ehe f. Alle ist da! Leider hält die #SPD lieber zur #CDU, statt zu ihren Versprechen!  
150;8.43E+22;2;-5;;Guter Kommentar von @Hamburg_Pride-Vorstand Stefan Mielchen: Schäm dich, SPD! Das feige Spiel um die #EheFürAlle. 
151;8.44E+22;2;-5;-1;Das gleicht dem hissen der weißen Flagge! Union fällt über Wunschpartner FDP her! Verzweiflung pur! #NRWIR 
152;8.45E+22;2;-5;;@groehe Beste Grüße aus RLP - bin dieses Jahr leider nicht dabei!
153;8.45E+22;2;-5;;Meine Stimme ist sie nicht! Leider wird verschwiegen, dass sie an #SED Wiedergründung in #Thüringen mitgewirkt hat! 
154;8.48E+22;2;-5;;Fehlwurf! Leider kein intelligenter! @BriHasselmann zur Verabschiedung d. Verpackungsgesetzes im Bundestag. Recht hat sie! @GrueneBundestag
155;8.48E+21;2;-5;;#Highwaytohell, leider ohne Begleitmusik durch mehr #GeldfürInfrastruktur! #Dobrindt=Minusmann! 
156;8.48E+22;2;-5;;Leider kein Aprilscherz!Dank der #SVZ wird der hochausgebildete #Dahlemann dem Volk schmackhaft gemacht!#AfD 
157;8.49E+22;2;-5;;Pendeln macht depressiv! Arbeiten wahrscheinlich auch....wir haben Probleme.....
158;8.50E+22;2;-5;-1;Hass und Hetze haben weder auf der Straße noch im Netz etwas zu suchen! Gutes Gesetz von @HeikoMaas<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> 
159;8.50E+22;2;-5;;Kennt ihr es schon? @post4julia hat ein Buch geschrieben! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>#stolzeMentorin #coffeetogoagain 
160;8.50E+22;2;-5;;Kennt ihr es schon? @post4julia hat ein Buch geschrieben! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>#stolzeMentorin #coffeetogoagain 
161;8.51E+22;2;-5;;Manchmal möchte man verzweifeln! Der Antisemitismus ist scheinbar mitten in unserer Gesellschaft angekommen! 
162;8.52E+22;2;-5;-1;Traurige Nachricht - hoffe, dass der FSV noch zu retten ist! FSV Frankfurt stellt Insolvenzantrag - Oha! 
163;8.52E+22;2;-5;;Lieber @ThomasOppermann, da ich weder Generalsekretär noch Wahlkampfleiter bin oder werde, ist Dein Tweet leider völlig gegenstandslos! :-)
164;8.54E+22;2;-5;-1;Erschreckend! #Aufschrei! Asylwelle stoppen! ieL unsere Kinder+Kindeskinder leiden unter Merkel! #Kinderarmut #Armut 
165;8.56E+22;2;-5;;Guter Faktencheck: Lindners Behauptung, dass Wohnungseinbrüche in NRW massiv zugenommen hätten, ist komplett falsch! 
166;8.56E+22;2;-5;;@kahrs @petertauber Wenn man sieht das man an manchen Orten nicht gewinnen! Da schreckt dann den Tauber!
167;8.58E+22;2;-5;;Leider kann man @DrKissler nicht retweeten, aber diese Frage ist einfach zu gut! ( Sorry Alexander Kissler ) 
168;8.58E+22;2;-5;;Traurig mit dem @KarlsruherSC! Ihr kommt wieder! #hahohe @HerthaBSC
169;8.61E+22;2;-5;;Rot-Grüne #Politik wirkt leider! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> Am #Muttertag muss sich das ändern! #ltwnrw #EsGehtUmUnserLand 
170;8.62E+22;2;-5;-1;#Wohnungseinbrüche werden künftig härter bestraft. Gut so. Opfer leiden materiell, aber vor allem psychisch. Jetzt auch #Polizei stärken!
171;8.63E+22;2;-5;;Mein Satz der Woche:Gut, ich wähle die Grünen. Da leidet wenigstens ein Politiker mit und es gibt Hoffnung![Politiker: vermutlich ich]
172;8.67E+22;2;-5;-1;Keine Region leidet so sehr unter den rasanten Immobilienpreisen wie Oberbayern! Schön, dass @ManfredWebern handelt! 
173;8.71E+22;2;-5;;Moin! Heute wird Freitag mit K geschrieben! #Kraftklub #keinenachtfuerniemand
174;8.71E+22;2;-5;;Warum gibt es soviel Zuspruch in der Bevölkerung für die #Offenhaltung von #Tegel? Weil der #BER noch nicht am Netz ist. Leider!
175;8.73E+21;2;-5;;Jepp! So is's... leider!#Guten #Morgen und danke an:  #altparteien #afd 
176;8.74E+22;2;-5;;Seyran Ates gründet Moschee in der Frauen+Männer zusammen beten. Resultat: Morddrohungen!Von AfD? Nein,von Moslems! 
177;8.76E+21;2;-5;;Leider zu wenige der guten Enquete-Empfehlungen zu Digitalisierung im Handwerk im KoaVertrag! #NRWKoalition @Peter_Jahns @drbm62
178;8.76E+21;2;-5;;#Danke für die #Erinnerung! Der #Arbeiteraufstand und ehemalige #Nationalfeiertag verblasst leider zusehends! 
179;8.78E+22;2;-5;;Wie traurig! Gunter, du wirst fehlen! 
180;8.78E+22;2;-5;;EXTREM peinlicher Tweet für eine Regierungspartei!! Zeigt keine Sorgfaltsverantwortung! 
181;8.78E+22;2;-5;;#Tierschutz Fakten: #grüne #Niedersachsen schreibt Badewasser für Enten vor #CDU im Bund lehnt Schredderverbot für Küken ab! Grausam!
182;8.80E+22;2;-5;;Die Sicherheitslage wird leider nicht besser!Grenzen zu und in Ruhe aufräumen!AfD wählen!carsten-huetter.de
183;8.80E+22;2;-5;;Das Jawort kommt! Am Freitag wird Grüne Geschichte geschrieben! 30 Jahre waren nicht umsonst. #ehefueralle 
184;8.81E+22;2;-5;;#Ehefüralle Heute wird Geschichte geschrieben! Ich bin dabei! 
185;8.82E+22;2;-5;-1;Furchtbare Nachrichten! Unsere Gedanken sind bei den Unfallopfern. Wir wünschen den Verletzten baldige Genesung! #A9 
186;8.83E+21;2;-5;;@wibkegt @c_lindner Ist leider die Wahrheit!  Aber sei's drum. Etwas weniger Ideologie würde euch gut tun.
187;8.84E+22;2;-5;;So denken Linke: Plündern, branschatzen und Menschen verkrüppeln ist gut - nur nicht im eigenen Viertel. Ekelhaft!
188;8.84E+22;2;-5;-1;»Ganz #Hamburg hasst die Polizei!« <ed><U+00A0><U+00BD><ed><U+00B1><U+00AE> <ed><U+00A0><U+00BD><ed><U+00B1><U+00AE><U+200D><U+2640><U+FE0F>Nein!!! @SoliDavidwache @PolizeiHamburg @DPolGBerlin @DPolGHH 
189;8.85E+22;2;-5;;Unfair, @_verdi! Handel hat beim #G20 enorm gelitten. 2 verkaufsoffenen Sonntage als Entschädigung sind das Minimum. 
190;8.85E+22;2;-5;;Fun-Fakt: CDU-Programm wurde von einem Saarländer geschrieben! @SAARTEXT: CDU-Programm kommt Land teuer zu stehen 
191;8.86E+22;2;-5;;Gregor Gysi vor über 20 Jahren zur Entwicklung Europas und des Euros... und er hat Recht behalten! Leider! 
192;8.86E+21;2;-5;;Wie bei jeder Versammlung bzw Demonstrationen! Leider ja! 
193;8.88E+22;2;-5;;Hier und da sind Recht und Gesetz noch durchsetzbar. Das hilft den Rechtspopulisten, so #Stegner, und macht sehr traurig. 
194;8.89E+22;2;-5;;Einfach nur furchtbar! Das dürfen wir in #Deutschland nicht zulassen! 
195;8.90E+21;2;-5;;Einfach nur furchtbar! Das dürfen wir in #Deutschland nicht zulassen! 
196;8.93E+22;2;-5;;Die Superdemokraten!Wieder mal entblößt!Traurig, aber wahr!carsten-huetter.de 
197;8.93E+22;2;-5;;Leider wahr! Konzerne sind billig weg gekommen auf #Dieselgipfel 
198;8.98E+22;2;-5;-1;Wie furchtbar ist das Geschehen in #Barcelona - was gibt es für verblendete Verbrecher! Ich bin wütend und traurig!
199;9.00E+22;2;-5;;@TomSchreiberMdA @bdk01berlin Du verbesserst dich nicht- und lernst leider nichts dazu!
200;9.00E+22;2;-5;;...und so leiden die #Grünchen!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Danke an:  
